artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id,moma_count_to_year,whitney_count_to_year,artist_race_nwi
Carrie Mae Weems,16,2020,American,American,Female,Black or African American,Not Hispanic or Latino origin,Gardner,0.375490918,60,1,10,Non-White
Caspar David Friedrich,5,1970,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.321503884,61,0,0,White
Caspar David Friedrich,6,1975,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.326033543,61,0,0,White
Caspar David Friedrich,7,1980,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.380804954,61,0,0,White
Caspar David Friedrich,8,1986,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.401548137,61,0,0,White
Caspar David Friedrich,9,1991,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.395004055,61,0,0,White
Caspar David Friedrich,10,1996,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.439821289,61,0,0,White
Caspar David Friedrich,11,2001,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.343425248,61,0,0,White
Caspar David Friedrich,12,2005,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.336374418,61,0,0,White
Caspar David Friedrich,13,2009,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.374447167,61,0,0,White
Caspar David Friedrich,14,2013,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.669902763,61,0,0,White
Caspar David Friedrich,15,2016,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.771006649,61,0,0,White
Caspar David Friedrich,16,2020,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.709591311,61,0,0,White
Charles Demuth,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.356881228,63,5,3,White
Charles Demuth,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.403651984,63,5,3,White
Charles Demuth,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.27172095,63,5,3,White
Charles Demuth,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.273727521,63,5,5,White
Charles Demuth,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.280893163,63,5,6,White
Charles Demuth,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.757955776,63,5,8,White
Charles Demuth,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.734919612,63,5,10,White
Charles Ephraim Burchfield,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.365565299,64,3,2,White
Charles Ephraim Burchfield,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.471963634,64,6,12,White
Charles Sheeler,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.353693723,65,2,13,White
Charles Sheeler,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.499708029,65,3,22,White
Charles Sheeler,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.674448348,65,3,22,White
Charles Sheeler,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.22585026,65,3,22,White
"Chaucer, Printed by William Morris; illustrated by Burne-Jones",1,1926,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.396281521,66,0,0,White
Chris Ofili,12,2005,British,British,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.259830308,67,0,0,Non-White
Chris Ofili,13,2009,British,British,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.675003467,67,0,0,Non-White
Chris Ofili,14,2013,British,British,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.341084555,67,0,0,Non-White
Chris Ofili,15,2016,British,British,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.318153703,67,0,0,Non-White
Chuck Close,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.310698817,68,5,5,White
Chuck Close,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.270252716,68,6,5,White
Chuck Close,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.264893714,68,7,8,White
Chuck Close,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.435532338,68,7,10,White
Chuck Close,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.462299478,68,7,10,White
Chuck Close,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.428606773,68,7,10,White
Chuck Close,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.442286451,68,7,11,White
Cindy Sherman,10,1996,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.316871867,69,1,5,White
Cindy Sherman,11,2001,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.829800425,69,2,5,White
Cindy Sherman,12,2005,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.369035672,69,2,7,White
Cindy Sherman,13,2009,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.351116453,69,2,9,White
Cindy Sherman,14,2013,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.31895582,69,3,11,White
Cindy Sherman,15,2016,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.330044843,69,3,12,White
Cindy Sherman,16,2020,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.331200908,69,3,13,White
Claude Monet,1,1926,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.808830772,70,0,0,White
Claude Monet,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.535898841,70,0,0,White
Claude Monet,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.711877188,70,1,0,White
Claude Monet,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.731384247,70,2,0,White
Claude Monet,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.740818289,70,2,0,White
Claude Monet,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.609819167,70,2,0,White
Claude Monet,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.616231253,70,2,0,White
Claude Monet,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.662806164,70,2,0,White
Claude Monet,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.083711333,70,2,0,White
Claude Monet,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.473473666,70,2,0,White
Claude Monet,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.165054892,70,2,0,White
Claude Monet,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.559474828,70,2,0,White
Claude Monet,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.602561139,70,2,0,White
Claude Monet,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.839137158,70,2,0,White
Claude Monet,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.692225086,70,2,0,White
Cliff Whiting (Te Whanau-A-Apanui),11,2001,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino origin,Gardner,0.404847662,71,0,0,Non-White
Cliff Whiting (Te Whanau-A-Apanui),12,2005,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino origin,Gardner,0.422087401,71,0,0,Non-White
Cliff Whiting (Te Whanau-A-Apanui),13,2009,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino origin,Gardner,0.491069915,71,0,0,Non-White
Cliff Whiting (Te Whanau-A-Apanui),14,2013,New Zealander,Other,Male,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino origin,Gardner,0.428228006,71,0,0,Non-White
Dante Gabriel Rossetti,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.304389981,72,0,0,White
Dante Gabriel Rossetti,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.255375118,72,0,0,White
Dante Gabriel Rossetti,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.278026906,72,0,0,White
Dante Gabriel Rossetti,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.280893163,72,0,0,White
Dante Gabriel Rossetti,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.461728777,72,0,0,White
Dante Gabriel Rossetti,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.273134512,72,0,0,White
David Alfaro Siqueiros,3,1948,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.300315749,73,1,0,White
David Alfaro Siqueiros,4,1959,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.408887692,73,1,0,White
David Alfaro Siqueiros,5,1970,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.295859869,73,1,0,White
David Alfaro Siqueiros,6,1975,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.282448456,73,1,0,White
David Alfaro Siqueiros,7,1980,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.300978047,73,1,0,White
David Em,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.388833942,74,0,0,White
David Em,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.336118328,74,0,0,White
David Em,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.337940577,74,0,0,White
David Em,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.334350392,74,0,0,White
David Em,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.275761638,74,0,0,White
David Em,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.55059533,74,0,0,White
David Hockney,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.6243309,75,7,0,White
David Hockney,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.327802599,75,7,0,White
David Octavius Hill,4,1959,Scottish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.258551037,76,2,0,White
Robert Adamson,4,1959,Scottish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.258551037,341,7,0,White
David Octavius Hill,9,1991,Scottish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.262287105,76,2,0,White
Robert Adamson,9,1991,Scottish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.262287105,341,11,0,White
David Wojnarowicz,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.280984294,78,0,2,White
David Wojnarowicz,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.343794666,78,0,5,White
David Wojnarowicz,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.24765383,78,0,7,White
David Wojnarowicz,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.403880234,78,0,10,White
David Wojnarowicz,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.422375135,78,0,11,White
David Wojnarowicz,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.423217354,78,0,13,White
"Devised by Johann Wolfgang von Goethe. Prepared by Josef Albers and Sewell Sillman, Yale University",4,1959,German-American,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.697549152,79,0,0,White
Diane Arbus,14,2013,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.285192548,80,19,3,White
Diego Rivera,2,1936,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.650015659,81,2,0,White
Diego Rivera,3,1948,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,1.042000109,81,3,0,White
Diego Rivera,4,1959,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.356315648,81,3,0,White
Diego Rivera,11,2001,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.491335026,81,4,0,White
Diego Rivera,12,2005,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.405635131,81,4,0,White
Diego Rivera,13,2009,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.373661258,81,4,0,White
Diego Rivera,14,2013,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.668639144,81,5,0,White
Diego Rivera,15,2016,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.66491418,81,5,0,White
Diego Rivera,16,2020,Mexican,Other,Male,White,Hispanic or Latino origin,Gardner,0.523794183,81,5,0,White
Dorothea Lange,9,1991,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.578767234,83,4,0,White
Dorothea Lange,10,1996,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.521128202,83,4,0,White
Dorothea Lange,11,2001,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.355455834,83,4,0,White
Dorothea Lange,12,2005,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.301782076,83,4,0,White
Dorothea Lange,13,2009,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.310988859,83,4,0,White
Dorothea Lange,14,2013,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.322453886,83,4,0,White
Dorothea Lange,15,2016,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.475831143,83,4,0,White
Dorothea Lange,16,2020,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.395434462,83,4,1,White
Dorothea Rockburne,10,1996,Canadian,Other,Female,White,Not Hispanic or Latino origin,Gardner,0.736025374,84,2,4,White
Duane Michals,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.38053528,85,1,2,White
Eadweard Muybridge,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.429571775,86,0,0,White
Eadweard Muybridge,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.617810219,86,0,0,White
Eadweard Muybridge,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.498993895,86,0,0,White
Eadweard Muybridge,11,2001,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.352946386,86,0,0,White
Eadweard Muybridge,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.303454673,86,0,0,White
Eadweard Muybridge,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.357619466,86,0,0,White
Eadweard Muybridge,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.657420677,86,0,0,White
Eadweard Muybridge,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.601886501,86,0,0,White
Eadweard Muybridge,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.650297619,86,0,0,White
Edgar Degas,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.500352333,88,0,0,White
Edgar Degas,3,1948,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.419728891,88,0,0,White
Edgar Degas,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.520737948,88,0,0,White
Edgar Degas,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.177865613,88,0,0,White
Edgar Degas,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.254502724,88,0,0,White
Edgar Degas,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.989111314,88,0,0,White
Edgar Degas,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.773239339,88,0,0,White
Edgar Degas,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.0918897,88,0,0,White
Edgar Degas,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.903857304,88,0,0,White
Edgar Degas,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.051724138,88,0,0,White
Edgar Degas,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.725633306,88,0,0,White
Edgar Degas,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.736627988,88,0,0,White
Edgar Degas,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.861402617,88,0,0,White
Edgar Degas,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.822931808,88,0,0,White
Edgar Degas,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.758499018,88,0,0,White
Edgards Iltners,6,1975,Latvian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.279243671,89,0,0,White
Edgards Iltners,7,1980,Latvian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.254151421,89,0,0,White
Ã‰douard Manet,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.491739743,90,0,0,White
Ã‰douard Manet,3,1948,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.372584245,90,0,0,White
Ã‰douard Manet,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.496310261,90,0,0,White
Ã‰douard Manet,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.12231771,90,0,0,White
Ã‰douard Manet,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.210661254,90,0,0,White
Ã‰douard Manet,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.584066282,90,0,0,White
Ã‰douard Manet,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.76460018,90,0,0,White
Ã‰douard Manet,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.392927818,90,0,0,White
Ã‰douard Manet,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.780532724,90,0,0,White
Ã‰douard Manet,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.62824752,90,0,0,White
Ã‰douard Manet,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.34002372,90,0,0,White
Ã‰douard Manet,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.363506079,90,0,0,White
Ã‰douard Manet,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.971075463,90,0,0,White
Ã‰douard Manet,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.905087367,90,0,0,White
Ã‰douard Manet,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,2.247438022,90,0,0,White
Eduardo Paolozzi,9,1991,Scottish,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.470656934,92,3,0,White
